module	Assembly.barcode	MLST	HC1100	presence
module_250	ESC_HA1997AA_AS	10;11;4;8;NaN;8;-6	CC_5	1
module_359	ESC_HA1997AA_AS	10;11;4;8;NaN;8;-6	CC_5	1
module_104	ESC_HA4179AA_AS	8;131;4;8;8;18;6	CC_5	1
module_106	ESC_HA4179AA_AS	8;131;4;8;8;18;6	CC_5	1
module_231	ESC_HA4179AA_AS	8;131;4;8;8;18;6	CC_5	1
module_250	ESC_HA4179AA_AS	8;131;4;8;8;18;6	CC_5	1
module_231	ESC_HA8004AA_AS	8;7;1;8;8;2;2	CC_5	1
module_359	ESC_HA8004AA_AS	8;7;1;8;8;2;2	CC_5	1
module_66	ESC_HA8004AA_AS	8;7;1;8;8;2;2	CC_5	1
module_231	ESC_HA9056AA_AS	6;4;5;708;8;8;2	CC_5	1
module_104	ESC_HA9254AA_AS	204;11;4;1;8;8;2	CC_5	1
module_250	ESC_HA9254AA_AS	204;11;4;1;8;8;2	CC_5	1
module_231	ESC_HB8695AA_AS	10;214;4;8;8;8;2	CC_5	1
module_250	ESC_HB8695AA_AS	10;214;4;8;8;8;2	CC_5	1
module_104	ESC_HC1072AA_AS	10;27;4;10;12;8;6	CC_5	1
module_231	ESC_HC1072AA_AS	10;27;4;10;12;8;6	CC_5	1
module_250	ESC_HC1072AA_AS	10;27;4;10;12;8;6	CC_5	1
module_231	ESC_HC1460AA_AS	1628;11;4;8;8;13;2	CC_5	1
module_250	ESC_HC1460AA_AS	1628;11;4;8;8;13;2	CC_5	1
module_104	ESC_HC1637AA_AS	1619;11;135;8;8;8;2	CC_5	1
module_231	ESC_HC1637AA_AS	1619;11;135;8;8;8;2	CC_5	1
module_250	ESC_HC1637AA_AS	1619;11;135;8;8;8;2	CC_5	1
module_104	ESC_HC4334AA_AS	136;27;4;8;8;18;2	CC_5	1
module_102	ESC_HC7421AA_AS	10;11;4;8;8;504;2	CC_5	1
module_104	ESC_HC7421AA_AS	10;11;4;8;8;504;2	CC_5	1
module_231	ESC_HC7421AA_AS	10;11;4;8;8;504;2	CC_5	1
module_250	ESC_HC7421AA_AS	10;11;4;8;8;504;2	CC_5	1
module_101	ESC_HC7671AA_AS	10;199;4;8;8;8;2	CC_5	1
module_104	ESC_HC7671AA_AS	10;199;4;8;8;8;2	CC_5	1
module_231	ESC_HC7671AA_AS	10;199;4;8;8;8;2	CC_5	1
module_250	ESC_HC7671AA_AS	10;199;4;8;8;8;2	CC_5	1
module_104	ESC_IA1903AA_AS	112;370;5;12;8;8;86	CC_5	1
module_231	ESC_IA6781AA_AS	10;11;4;8;8;517;2	CC_5	1
module_250	ESC_IA6781AA_AS	10;11;4;8;8;517;2	CC_5	1
module_104	ESC_IB6310AA_AS	10;27;5;10;12;1;784	CC_5	1
module_250	ESC_IB6535AA_AS	204;1109;4;1;8;8;2	CC_5	1
module_231	ESC_IB7136AA_AS	10;11;4;-76;8;8;2	CC_5	1
module_250	ESC_IB7136AA_AS	10;11;4;-76;8;8;2	CC_5	1
module_359	ESC_IB7136AA_AS	10;11;4;-76;8;8;2	CC_5	1
module_104	ESC_JB3621AA_AS	24;188;4;8;8;8;2	CC_5	1
module_231	ESC_JB3621AA_AS	24;188;4;8;8;8;2	CC_5	1
module_250	ESC_JB3621AA_AS	24;188;4;8;8;8;2	CC_5	1
module_66	ESC_JB3621AA_AS	24;188;4;8;8;8;2	CC_5	1
module_66	ESC_JB9507AA_AS	64;771;5;83;8;8;6	CC_5	1
module_231	ESC_JC0477AA_AS	10;11;1455;8;8;8;2	CC_5	1
module_250	ESC_JC0477AA_AS	10;11;1455;8;8;8;2	CC_5	1
module_230	ESC_JC4950AA_AS	6;7;5;1;8;18;493	CC_5	1
module_250	ESC_KA7813AA_AS	658;11;4;8;8;18;2	CC_5	1
module_104	ESC_KB1310AA_AS	8;11;57;1;7;18;6	CC_5	1
module_231	ESC_KB1310AA_AS	8;11;57;1;7;18;6	CC_5	1
module_359	ESC_KB1310AA_AS	8;11;57;1;7;18;6	CC_5	1
module_101	ESC_KB4086AA_AS	10;11;4;666;8;8;2	CC_5	1
module_102	ESC_KB4086AA_AS	10;11;4;666;8;8;2	CC_5	1
module_231	ESC_KB4086AA_AS	10;11;4;666;8;8;2	CC_5	1
module_250	ESC_KB4086AA_AS	10;11;4;666;8;8;2	CC_5	1
module_104	ESC_KB4335AA_AS	10;1579;4;8;12;8;2	CC_5	1
module_231	ESC_KB4335AA_AS	10;1579;4;8;12;8;2	CC_5	1
module_104	ESC_LA0212AA_AS	6;518;4;10;7;8;6	CC_5	1
module_250	ESC_LA0297AA_AS	10;11;4;8;11;2;2	CC_5	1
module_104	ESC_LA0363AA_AS	8;974;4;8;8;8;2	CC_5	1
module_250	ESC_LA0363AA_AS	8;974;4;8;8;8;2	CC_5	1
module_231	ESC_LA1345AA_AS	6;827;57;1;620;8;2	CC_5	1
module_231	ESC_LB2391AA_AS	10;11;265;8;8;8;2	CC_5	1
module_250	ESC_LB2391AA_AS	10;11;265;8;8;8;2	CC_5	1
module_359	ESC_LB2391AA_AS	10;11;265;8;8;8;2	CC_5	1
module_231	ESC_LB3049AA_AS	6;11;4;223;8;78;2	CC_5	1
module_231	ESC_MA3033AA_AS	10;11;4;8;8;8;NaN	CC_5	1
module_359	ESC_MA3033AA_AS	10;11;4;8;8;8;NaN	CC_5	1
module_104	ESC_MA3100AA_AS	10;7;4;8;12;116;525	CC_5	1
module_231	ESC_MA3830AA_AS	10;11;4;8;8;8;323	CC_5	1
module_250	ESC_MA3830AA_AS	10;11;4;8;8;8;323	CC_5	1
module_103	ESC_MB2121AA_AS	6;509;4;8;8;8;2	CC_5	1
module_104	ESC_MB2125AA_AS	623;11;4;12;8;45;2	CC_5	1
module_101	ESC_MB9436AA_AS	10;11;4;8;8;912;2	CC_5	1
module_106	ESC_MB9436AA_AS	10;11;4;8;8;912;2	CC_5	1
module_250	ESC_MB9436AA_AS	10;11;4;8;8;912;2	CC_5	1
module_231	ESC_NA6220AA_AS	10;11;135;8;8;8;2	CC_5	1
module_250	ESC_NA6220AA_AS	10;11;135;8;8;8;2	CC_5	1
module_102	ESC_NA8942AA_AS	10;1023;4;8;8;8;534	CC_5	1
module_104	ESC_NA8942AA_AS	10;1023;4;8;8;8;534	CC_5	1
module_231	ESC_NA8942AA_AS	10;1023;4;8;8;8;534	CC_5	1
module_250	ESC_NA8942AA_AS	10;1023;4;8;8;8;534	CC_5	1
module_231	ESC_NB2361AA_AS	10;11;522;8;8;8;2	CC_5	1
module_250	ESC_NB2361AA_AS	10;11;522;8;8;8;2	CC_5	1
module_231	ESC_NB3721AA_AS	10;11;4;1194;8;8;2	CC_5	1
module_250	ESC_NB3721AA_AS	10;11;4;1194;8;8;2	CC_5	1
module_231	ESC_NB3751AA_AS	10;11;4;8;8;35;2	CC_5	1
module_101	ESC_NB5172AA_AS	6;11;4;-81;8;8;2	CC_5	1
module_103	ESC_NB5172AA_AS	6;11;4;-81;8;8;2	CC_5	1
module_230	ESC_NB5172AA_AS	6;11;4;-81;8;8;2	CC_5	1
module_104	ESC_NB6116AA_AS	10;11;4;8;8;921;2	CC_5	1
module_231	ESC_NB6116AA_AS	10;11;4;8;8;921;2	CC_5	1
module_250	ESC_NB6116AA_AS	10;11;4;8;8;921;2	CC_5	1
module_359	ESC_NB6116AA_AS	10;11;4;8;8;921;2	CC_5	1
module_103	ESC_OA1335AA_AS	10;11;4;816;8;8;2	CC_5	1
module_231	ESC_OA1335AA_AS	10;11;4;816;8;8;2	CC_5	1
module_250	ESC_OA1335AA_AS	10;11;4;816;8;8;2	CC_5	1
module_104	ESC_OA1341AA_AS	703;11;4;8;8;8;2	CC_5	1
module_231	ESC_OA1341AA_AS	703;11;4;8;8;8;2	CC_5	1
module_104	ESC_OA4671AA_AS	10;11;4;158;8;8;2	CC_5	1
module_250	ESC_OA4671AA_AS	10;11;4;158;8;8;2	CC_5	1
module_231	ESC_OB1254AA_AS	-142;11;4;8;8;8;2	CC_5	1
module_250	ESC_OB1254AA_AS	-142;11;4;8;8;8;2	CC_5	1
module_359	ESC_OB1254AA_AS	-142;11;4;8;8;8;2	CC_5	1
module_231	ESC_OB7200AA_AS	10;1716;4;8;8;8;2	CC_5	1
module_250	ESC_OB7200AA_AS	10;1716;4;8;8;8;2	CC_5	1
module_359	ESC_OB7200AA_AS	10;1716;4;8;8;8;2	CC_5	1
module_231	ESC_OB7202AA_AS	10;11;4;1417;8;8;2	CC_5	1
module_250	ESC_OB7202AA_AS	10;11;4;1417;8;8;2	CC_5	1
module_359	ESC_OB7202AA_AS	10;11;4;1417;8;8;2	CC_5	1
module_231	ESC_OB7235AA_AS	10;1719;4;8;1064;8;2	CC_5	1
module_250	ESC_OB7235AA_AS	10;1719;4;8;1064;8;2	CC_5	1
module_359	ESC_OB7235AA_AS	10;1719;4;8;1064;8;2	CC_5	1
module_231	ESC_OB7270AA_AS	10;11;4;8;327;8;2	CC_5	1
module_250	ESC_OB7270AA_AS	10;11;4;8;327;8;2	CC_5	1
module_359	ESC_OB7270AA_AS	10;11;4;8;327;8;2	CC_5	1
module_101	ESC_OB8980AA_AS	6;11;4;591;7;8;6	CC_5	1
module_103	ESC_OB8980AA_AS	6;11;4;591;7;8;6	CC_5	1
module_231	ESC_PA0110AA_AS	10;11;4;8;8;581;2	CC_5	1
module_250	ESC_PA0110AA_AS	10;11;4;8;8;581;2	CC_5	1
module_359	ESC_PA0110AA_AS	10;11;4;8;8;581;2	CC_5	1
module_231	ESC_PA1698AA_AS	10;11;4;307;81;8;2	CC_5	1
module_250	ESC_PA1698AA_AS	10;11;4;307;81;8;2	CC_5	1
module_359	ESC_PA1698AA_AS	10;11;4;307;81;8;2	CC_5	1
module_101	ESC_PB1031AA_AS	6;11;1089;10;7;8;2	CC_5	1
module_103	ESC_PB1031AA_AS	6;11;1089;10;7;8;2	CC_5	1
module_231	ESC_QA0553AA_AS	6;11;-11;10;7;8;6	CC_5	1
module_231	ESC_QA0718AA_AS	6;-35;4;10;7;8;6	CC_5	1
module_359	ESC_QA0718AA_AS	6;-35;4;10;7;8;6	CC_5	1
module_231	ESC_QA3005AA_AS	10;11;4;8;8;8;128	CC_5	1
module_359	ESC_QA3005AA_AS	10;11;4;8;8;8;128	CC_5	1
module_231	ESC_QA3006AA_AS	10;11;4;-61;8;8;128	CC_5	1
module_359	ESC_QA3006AA_AS	10;11;4;-61;8;8;128	CC_5	1
module_104	ESC_RA3188AA_AS	10;7;4;8;8;5;2	CC_5	1
module_231	ESC_RA3188AA_AS	10;7;4;8;8;5;2	CC_5	1
module_250	ESC_RA3188AA_AS	10;7;4;8;8;5;2	CC_5	1
module_359	ESC_RA3188AA_AS	10;7;4;8;8;5;2	CC_5	1
module_388	ESC_RA3188AA_AS	10;7;4;8;8;5;2	CC_5	1
module_231	ESC_RA4033AA_AS	10;1146;4;8;8;8;2	CC_5	1
module_250	ESC_RA4033AA_AS	10;1146;4;8;8;8;2	CC_5	1
module_359	ESC_TA6683AA_AS	6;7;5;1;8;2;2	CC_5	1
module_104	ESC_TA9930AA_AS	64;7;5;965;8;321;6	CC_5	1
module_103	ESC_TB6101AA_AS	6;11;4;1435;7;8;6	CC_5	1
module_230	ESC_TB6101AA_AS	6;11;4;1435;7;8;6	CC_5	1
module_231	ESC_TB6101AA_AS	6;11;4;1435;7;8;6	CC_5	1
module_104	ESC_UA5607AA_AS	10;11;164;8;80;8;2	CC_5	1
module_231	ESC_UA5607AA_AS	10;11;164;8;80;8;2	CC_5	1
module_250	ESC_UA5607AA_AS	10;11;164;8;80;8;2	CC_5	1
module_359	ESC_UA5607AA_AS	10;11;164;8;80;8;2	CC_5	1
module_66	ESC_UA5607AA_AS	10;11;164;8;80;8;2	CC_5	1
module_104	ESC_UB3255AA_AS	627;7;5;1;8;18;2	CC_5	1
module_101	ESC_UB3761AA_AS	10;11;4;8;8;8;81	CC_5	1
module_103	ESC_UB3761AA_AS	10;11;4;8;8;8;81	CC_5	1
module_231	ESC_UB3761AA_AS	10;11;4;8;8;8;81	CC_5	1
module_250	ESC_UB3761AA_AS	10;11;4;8;8;8;81	CC_5	1
module_412	ESC_UB3761AA_AS	10;11;4;8;8;8;81	CC_5	1
module_104	ESC_UB9363AA_AS	1294;11;4;8;8;8;2	CC_5	1
module_231	ESC_UB9363AA_AS	1294;11;4;8;8;8;2	CC_5	1
module_101	ESC_UB9522AA_AS	10;594;4;8;1108;16;2	CC_5	1
module_103	ESC_UB9522AA_AS	10;594;4;8;1108;16;2	CC_5	1
module_104	ESC_UB9522AA_AS	10;594;4;8;1108;16;2	CC_5	1
module_231	ESC_UB9522AA_AS	10;594;4;8;1108;16;2	CC_5	1
module_250	ESC_UB9522AA_AS	10;594;4;8;1108;16;2	CC_5	1
module_103	ESC_VA5865AA_AS	78;27;5;10;12;363;2	CC_5	1
module_104	ESC_VA5865AA_AS	78;27;5;10;12;363;2	CC_5	1
module_230	ESC_VA5865AA_AS	78;27;5;10;12;363;2	CC_5	1
module_231	ESC_VA5865AA_AS	78;27;5;10;12;363;2	CC_5	1
module_231	ESC_VA9936AA_AS	648;11;4;8;8;8;2	CC_5	1
module_250	ESC_VA9936AA_AS	648;11;4;8;8;8;2	CC_5	1
module_359	ESC_VA9936AA_AS	648;11;4;8;8;8;2	CC_5	1
module_104	ESC_VB0093AA_AS	10;1799;4;8;8;8;2	CC_5	1
module_250	ESC_VB0093AA_AS	10;1799;4;8;8;8;2	CC_5	1
module_103	ESC_VB3525AA_AS	1292;27;5;10;12;8;2	CC_5	1
module_104	ESC_VB3525AA_AS	1292;27;5;10;12;8;2	CC_5	1
module_230	ESC_VB3525AA_AS	1292;27;5;10;12;8;2	CC_5	1
module_231	ESC_VB3525AA_AS	1292;27;5;10;12;8;2	CC_5	1
module_103	ESC_VB7674AA_AS	10;11;4;8;8;8;936	CC_5	1
module_104	ESC_VB7674AA_AS	10;11;4;8;8;8;936	CC_5	1
module_231	ESC_VB7674AA_AS	10;11;4;8;8;8;936	CC_5	1
module_104	ESC_WA1825AA_AS	64;11;4;8;8;8;2	CC_5	1
module_231	ESC_WA1825AA_AS	64;11;4;8;8;8;2	CC_5	1
module_359	ESC_WA1825AA_AS	64;11;4;8;8;8;2	CC_5	1
module_231	ESC_WA5698AA_AS	877;11;4;8;8;8;2	CC_5	1
module_250	ESC_WA5698AA_AS	877;11;4;8;8;8;2	CC_5	1
module_359	ESC_WA5698AA_AS	877;11;4;8;8;8;2	CC_5	1
module_104	ESC_WA7302AA_AS	10;11;4;426;8;8;2	CC_5	1
module_250	ESC_WA7302AA_AS	10;11;4;426;8;8;2	CC_5	1
module_231	ESC_WB3655AA_AS	795;11;4;8;8;8;2	CC_5	1
module_250	ESC_WB3655AA_AS	795;11;4;8;8;8;2	CC_5	1
module_359	ESC_WB3655AA_AS	795;11;4;8;8;8;2	CC_5	1
module_104	ESC_WB3917AA_AS	1322;11;4;8;8;8;2	CC_5	1
module_231	ESC_WB3917AA_AS	1322;11;4;8;8;8;2	CC_5	1
module_250	ESC_WB3917AA_AS	1322;11;4;8;8;8;2	CC_5	1
module_104	ESC_WB4863AA_AS	10;1839;5;10;12;9;2	CC_5	1
module_231	ESC_WB4863AA_AS	10;1839;5;10;12;9;2	CC_5	1
module_104	ESC_WB4993AA_AS	10;11;1172;8;8;8;2	CC_5	1
module_231	ESC_WB4993AA_AS	10;11;1172;8;8;8;2	CC_5	1
module_250	ESC_WB4993AA_AS	10;11;1172;8;8;8;2	CC_5	1
module_101	ESC_WB7407AA_AS	10;11;4;8;-76;8;2	CC_5	1
module_103	ESC_WB7407AA_AS	10;11;4;8;-76;8;2	CC_5	1
module_104	ESC_WB7407AA_AS	10;11;4;8;-76;8;2	CC_5	1
module_231	ESC_WB7407AA_AS	10;11;4;8;-76;8;2	CC_5	1
module_231	ESC_XA6107AA_AS	10;11;4;8;8;8;635	CC_5	1
module_250	ESC_XA6107AA_AS	10;11;4;8;8;8;635	CC_5	1
module_359	ESC_XA6107AA_AS	10;11;4;8;8;8;635	CC_5	1
module_231	ESC_YA2080AA_AS	10;11;4;8;-30;8;2	CC_5	1
module_250	ESC_YA2080AA_AS	10;11;4;8;-30;8;2	CC_5	1
module_359	ESC_YA2080AA_AS	10;11;4;8;-30;8;2	CC_5	1
module_250	ESC_YA9404AA_AS	10;1295;4;1;8;8;2	CC_5	1
module_250	ESC_YB2254AA_AS	8;11;4;634;8;26;2	CC_5	1
module_104	ESC_YB7403AA_AS	10;7;463;8;12;35;2	CC_5	1
module_231	ESC_YB7403AA_AS	10;7;463;8;12;35;2	CC_5	1
module_231	ESC_ZA3322AA_AS	6;1307;815;1;8;18;2	CC_5	1
module_359	ESC_ZA3322AA_AS	6;1307;815;1;8;18;2	CC_5	1
module_250	ESC_ZA3542AA_AS	10;1309;4;8;8;8;2	CC_5	1
module_66	ESC_ZA4535AA_AS	6;4;1;1;8;18;2	CC_5	1
module_359	ESC_ZA4922AA_AS	112;11;5;12;8;7;86	CC_5	1
module_250	ESC_ZA5352AA_AS	10;11;4;8;8;729;2	CC_5	1
module_231	ESC_ZA5636AA_AS	10;11;4;1;822;8;2	CC_5	1
module_250	ESC_ZA5636AA_AS	10;11;4;1;822;8;2	CC_5	1
module_104	ESC_ZA5747AA_AS	943;7;4;8;12;8;2	CC_5	1
module_250	ESC_ZA5753AA_AS	10;1371;4;8;12;8;2	CC_5	1
module_231	ESC_ZA5789AA_AS	10;11;NaN;8;8;8;2	CC_5	1
module_231	ESC_ZA5872AA_AS	64;7;832;1;8;8;6	CC_5	1
module_102	ESC_ZA6004AA_AS	10;1353;5;10;12;8;2	CC_5	1
module_104	ESC_ZA6004AA_AS	10;1353;5;10;12;8;2	CC_5	1
module_359	ESC_ZA6004AA_AS	10;1353;5;10;12;8;2	CC_5	1
module_231	ESC_ZA6523AA_AS	8;7;1;278;8;18;6	CC_5	1
module_103	ESC_ZB2685AA_AS	686;11;4;8;8;8;133	CC_5	1
module_104	ESC_ZB2685AA_AS	686;11;4;8;8;8;133	CC_5	1
module_231	ESC_ZB2685AA_AS	686;11;4;8;8;8;133	CC_5	1
module_250	ESC_ZB2685AA_AS	686;11;4;8;8;8;133	CC_5	1
module_104	ESC_ZB7110AA_AS	10;11;135;1533;8;8;2	CC_5	1
module_231	ESC_ZB7110AA_AS	10;11;135;1533;8;8;2	CC_5	1
module_250	ESC_ZB7110AA_AS	10;11;135;1533;8;8;2	CC_5	1
module_103	ESC_ZB7370AA_AS	10;11;4;8;8;720;2	CC_5	1
module_230	ESC_ZB7370AA_AS	10;11;4;8;8;720;2	CC_5	1
module_231	ESC_ZB7370AA_AS	10;11;4;8;8;720;2	CC_5	1
module_250	ESC_ZB7370AA_AS	10;11;4;8;8;720;2	CC_5	1
module_388	ESC_ZB7370AA_AS	10;11;4;8;8;720;2	CC_5	1
module_104	ESC_ZB8690AA_AS	10;1552;5;10;12;1;2	CC_5	1
module_359	ESC_ZB9330AA_AS	8;7;506;8;8;8;6	CC_5	1
module_103	ESC_ZB9925AA_AS	6;7;57;1;8;129;2	CC_5	1
module_230	ESC_ZB9925AA_AS	6;7;57;1;8;129;2	CC_5	1
module_231	ESC_ZB9925AA_AS	6;7;57;1;8;129;2	CC_5	1
module_66	ESC_ZB9925AA_AS	6;7;57;1;8;129;2	CC_5	1
module_101	ESC_AC6633AA_AS	14;14;10;14;272;92;10	CC_65	1
module_102	ESC_AC6633AA_AS	14;14;10;14;272;92;10	CC_65	1
module_103	ESC_AC6633AA_AS	14;14;10;14;272;92;10	CC_65	1
module_106	ESC_AC6633AA_AS	14;14;10;14;272;92;10	CC_65	1
module_107	ESC_AC6633AA_AS	14;14;10;14;272;92;10	CC_65	1
module_231	ESC_AC6633AA_AS	14;14;10;14;272;92;10	CC_65	1
module_388	ESC_AC6633AA_AS	14;14;10;14;272;92;10	CC_65	1
module_101	ESC_BA0195AA_AS	14;14;10;14;17;8;10	CC_65	1
module_104	ESC_BA0195AA_AS	14;14;10;14;17;8;10	CC_65	1
module_231	ESC_BA0195AA_AS	14;14;10;14;17;8;10	CC_65	1
module_101	ESC_BB2469AA_AS	14;14;10;14;845;7;10	CC_65	1
module_102	ESC_BB2469AA_AS	14;14;10;14;845;7;10	CC_65	1
module_103	ESC_BB2469AA_AS	14;14;10;14;845;7;10	CC_65	1
module_106	ESC_BB2469AA_AS	14;14;10;14;845;7;10	CC_65	1
module_107	ESC_BB2469AA_AS	14;14;10;14;845;7;10	CC_65	1
module_231	ESC_BB2469AA_AS	14;14;10;14;845;7;10	CC_65	1
module_359	ESC_BB2469AA_AS	14;14;10;14;845;7;10	CC_65	1
module_412	ESC_BB2469AA_AS	14;14;10;14;845;7;10	CC_65	1
module_104	ESC_BB2544AA_AS	14;14;10;14;429;11;10	CC_65	1
module_231	ESC_BB2544AA_AS	14;14;10;14;429;11;10	CC_65	1
module_66	ESC_BB2544AA_AS	14;14;10;14;429;11;10	CC_65	1
module_101	ESC_CA3931AA_AS	493;14;10;200;17;7;10	CC_65	1
module_102	ESC_CA3931AA_AS	493;14;10;200;17;7;10	CC_65	1
module_103	ESC_CA3931AA_AS	493;14;10;200;17;7;10	CC_65	1
module_106	ESC_CA3931AA_AS	493;14;10;200;17;7;10	CC_65	1
module_107	ESC_CA3931AA_AS	493;14;10;200;17;7;10	CC_65	1
module_231	ESC_CA3931AA_AS	493;14;10;200;17;7;10	CC_65	1
module_359	ESC_CA3931AA_AS	493;14;10;200;17;7;10	CC_65	1
module_388	ESC_CA3931AA_AS	493;14;10;200;17;7;10	CC_65	1
module_412	ESC_CA3931AA_AS	493;14;10;200;17;7;10	CC_65	1
module_101	ESC_CA5825AA_AS	14;14;480;14;17;7;10	CC_65	1
module_102	ESC_CA5825AA_AS	14;14;480;14;17;7;10	CC_65	1
module_103	ESC_CA5825AA_AS	14;14;480;14;17;7;10	CC_65	1
module_106	ESC_CA5825AA_AS	14;14;480;14;17;7;10	CC_65	1
module_107	ESC_CA5825AA_AS	14;14;480;14;17;7;10	CC_65	1
module_231	ESC_CA5825AA_AS	14;14;480;14;17;7;10	CC_65	1
module_359	ESC_CA5825AA_AS	14;14;480;14;17;7;10	CC_65	1
module_412	ESC_CA5825AA_AS	14;14;480;14;17;7;10	CC_65	1
module_66	ESC_CA5825AA_AS	14;14;480;14;17;7;10	CC_65	1
module_101	ESC_CC1172AA_AS	14;14;10;14;17;7;999	CC_65	1
module_102	ESC_CC1172AA_AS	14;14;10;14;17;7;999	CC_65	1
module_103	ESC_CC1172AA_AS	14;14;10;14;17;7;999	CC_65	1
module_106	ESC_CC1172AA_AS	14;14;10;14;17;7;999	CC_65	1
module_107	ESC_CC1172AA_AS	14;14;10;14;17;7;999	CC_65	1
module_231	ESC_CC1172AA_AS	14;14;10;14;17;7;999	CC_65	1
module_359	ESC_CC1172AA_AS	14;14;10;14;17;7;999	CC_65	1
module_412	ESC_CC1172AA_AS	14;14;10;14;17;7;999	CC_65	1
module_101	ESC_CC7044AA_AS	14;14;10;200;17;1087;10	CC_65	1
module_103	ESC_CC7044AA_AS	14;14;10;200;17;1087;10	CC_65	1
module_107	ESC_CC7044AA_AS	14;14;10;200;17;1087;10	CC_65	1
module_231	ESC_CC7044AA_AS	14;14;10;200;17;1087;10	CC_65	1
module_359	ESC_CC7044AA_AS	14;14;10;200;17;1087;10	CC_65	1
module_388	ESC_CC7044AA_AS	14;14;10;200;17;1087;10	CC_65	1
module_412	ESC_CC7044AA_AS	14;14;10;200;17;1087;10	CC_65	1
module_101	ESC_CC8766AA_AS	1476;14;10;200;17;7;10	CC_65	1
module_103	ESC_CC8766AA_AS	1476;14;10;200;17;7;10	CC_65	1
module_107	ESC_CC8766AA_AS	1476;14;10;200;17;7;10	CC_65	1
module_231	ESC_CC8766AA_AS	1476;14;10;200;17;7;10	CC_65	1
module_359	ESC_CC8766AA_AS	1476;14;10;200;17;7;10	CC_65	1
module_388	ESC_CC8766AA_AS	1476;14;10;200;17;7;10	CC_65	1
module_412	ESC_CC8766AA_AS	1476;14;10;200;17;7;10	CC_65	1
module_101	ESC_CC9351AA_AS	-462;14;10;200;17;7;10	CC_65	1
module_103	ESC_CC9351AA_AS	-462;14;10;200;17;7;10	CC_65	1
module_107	ESC_CC9351AA_AS	-462;14;10;200;17;7;10	CC_65	1
module_231	ESC_CC9351AA_AS	-462;14;10;200;17;7;10	CC_65	1
module_359	ESC_CC9351AA_AS	-462;14;10;200;17;7;10	CC_65	1
module_388	ESC_CC9351AA_AS	-462;14;10;200;17;7;10	CC_65	1
module_412	ESC_CC9351AA_AS	-462;14;10;200;17;7;10	CC_65	1
module_101	ESC_DC1815AA_AS	14;14;10;1642;17;7;10	CC_65	1
module_103	ESC_DC1815AA_AS	14;14;10;1642;17;7;10	CC_65	1
module_107	ESC_DC1815AA_AS	14;14;10;1642;17;7;10	CC_65	1
module_231	ESC_DC1815AA_AS	14;14;10;1642;17;7;10	CC_65	1
module_359	ESC_DC1815AA_AS	14;14;10;1642;17;7;10	CC_65	1
module_388	ESC_DC1815AA_AS	14;14;10;1642;17;7;10	CC_65	1
module_412	ESC_DC1815AA_AS	14;14;10;1642;17;7;10	CC_65	1
module_101	ESC_DC4362AA_AS	14;14;10;1650;17;7;10	CC_65	1
module_103	ESC_DC4362AA_AS	14;14;10;1650;17;7;10	CC_65	1
module_107	ESC_DC4362AA_AS	14;14;10;1650;17;7;10	CC_65	1
module_231	ESC_DC4362AA_AS	14;14;10;1650;17;7;10	CC_65	1
module_359	ESC_DC4362AA_AS	14;14;10;1650;17;7;10	CC_65	1
module_388	ESC_DC4362AA_AS	14;14;10;1650;17;7;10	CC_65	1
module_412	ESC_DC4362AA_AS	14;14;10;1650;17;7;10	CC_65	1
module_101	ESC_DC4460AA_AS	1498;14;10;200;17;7;10	CC_65	1
module_103	ESC_DC4460AA_AS	1498;14;10;200;17;7;10	CC_65	1
module_107	ESC_DC4460AA_AS	1498;14;10;200;17;7;10	CC_65	1
module_231	ESC_DC4460AA_AS	1498;14;10;200;17;7;10	CC_65	1
module_359	ESC_DC4460AA_AS	1498;14;10;200;17;7;10	CC_65	1
module_388	ESC_DC4460AA_AS	1498;14;10;200;17;7;10	CC_65	1
module_412	ESC_DC4460AA_AS	1498;14;10;200;17;7;10	CC_65	1
module_101	ESC_FB8126AA_AS	14;14;10;14;17;777;10	CC_65	1
module_102	ESC_FB8126AA_AS	14;14;10;14;17;777;10	CC_65	1
module_103	ESC_FB8126AA_AS	14;14;10;14;17;777;10	CC_65	1
module_104	ESC_FB8126AA_AS	14;14;10;14;17;777;10	CC_65	1
module_106	ESC_FB8126AA_AS	14;14;10;14;17;777;10	CC_65	1
module_107	ESC_FB8126AA_AS	14;14;10;14;17;777;10	CC_65	1
module_231	ESC_FB8126AA_AS	14;14;10;14;17;777;10	CC_65	1
module_101	ESC_FB9380AA_AS	14;14;10;200;17;487;10	CC_65	1
module_103	ESC_FB9380AA_AS	14;14;10;200;17;487;10	CC_65	1
module_107	ESC_FB9380AA_AS	14;14;10;200;17;487;10	CC_65	1
module_231	ESC_FB9380AA_AS	14;14;10;200;17;487;10	CC_65	1
module_359	ESC_FB9380AA_AS	14;14;10;200;17;487;10	CC_65	1
module_388	ESC_FB9380AA_AS	14;14;10;200;17;487;10	CC_65	1
module_412	ESC_FB9380AA_AS	14;14;10;200;17;487;10	CC_65	1
module_101	ESC_FC7213AA_AS	14;475;10;200;17;7;10	CC_65	1
module_231	ESC_FC7213AA_AS	14;475;10;200;17;7;10	CC_65	1
module_359	ESC_FC7213AA_AS	14;475;10;200;17;7;10	CC_65	1
module_388	ESC_FC7213AA_AS	14;475;10;200;17;7;10	CC_65	1
